id,name,host_id,host_name,boro,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,zipcode
695002,Roomy Updated Studio - East Village,1443121,Pavel,Manhattan,East Village,40.72866,-73.98048,Entire home/apt,105,30,96,2019-06-16,1.17,1,295,10009
695465,The heart of the metropolis,3561489,John,Manhattan,East Village,40.72482,-73.98097,Entire home/apt,73,30,100,2019-07-01,1.25,1,3,10009
697499,"Lovely, large studio near Central Park",1372779,Charlie,Manhattan,Upper West Side,40.77392,-73.97852,Entire home/apt,100,3,89,2019-06-27,1.12,1,0,10023
697923,Cute & Cozy NYC Room - Hell's Kitchen (dog in apt),3576466,Kevin,Manhattan,Hell's Kitchen,40.76422,-73.99382,Private room,75,2,176,2019-06-21,2.22,2,23,10019
698094,5th Ave Apartment in Midtown!,3569392,Kristen,Manhattan,Midtown,40.76221,-73.97787,Private room,120,4,31,2016-08-26,0.38,1,0,10019
698162,"Comfy apartment, adorable cat!",3577848,Abby,Manhattan,Inwood,40.86737,-73.91877,Entire home/apt,55,2,79,2019-04-24,0.96,1,3,10034
698298,GREAT private apt on MULBERRY st - Nolita / Soho,1746432,Joseph,Manhattan,Nolita,40.72177,-73.9961,Private room,95,10,13,2019-04-15,0.33,1,51,10012
698327,Clean Cute Private Room in CHELSEA,3579337,Nina,Manhattan,Chelsea,40.74034,-74.00259,Private room,72,14,11,2017-12-08,0.16,3,297,10011
698514,"SUNNY LOFT: Greenwich Village, NYC",3579116,Kristin,Manhattan,West Village,40.73105,-74.00285,Entire home/apt,250,80,5,2017-05-03,0.06,2,78,10014
700530,Charming South Village w/ Private Terrace,2495668,Christos,Manhattan,SoHo,40.72756,-74.00239,Entire home/apt,230,2,27,2019-07-06,1.4,1,101,10012
702551,UWS renovated 2bedroom 2bath near everything.,3606458,Mathew,Manhattan,Upper West Side,40.79507,-73.97568,Entire home/apt,900,1,7,2019-01-01,0.09,2,365,10025
703745,Great apt in the heart of E Village,3597177,Ori,Manhattan,East Village,40.72225,-73.98496,Entire home/apt,130,7,11,2016-10-02,0.14,1,0,10009
707396,2BR PENTHOUSE w Private Roofdeck,3636235,Ari,Manhattan,East Village,40.72558,-73.97929,Entire home/apt,399,7,104,2019-07-02,1.28,1,42,10009
707736,Brand New 2-Level 2-Bedroom Condo,1507336,Jeff,Manhattan,Harlem,40.80748,-73.94869,Entire home/apt,299,3,6,2019-05-24,0.09,1,348,10027
708374,private bedroom w/private bathroom on Central Park,315918,Arlette,Manhattan,Upper West Side,40.79854,-73.96089,Private room,100,3,326,2019-07-01,3.96,1,90,10025
710243,"Cozy, ideal live-work space in the heart of LES!",1444304,Alejandra,Manhattan,Lower East Side,40.71819,-73.99136,Entire home/apt,175,5,56,2019-07-06,0.79,1,263,10002
710284,"**YOUR CHELSEA LOFT, WELCOME HOME",3642625,Amy,Manhattan,Chelsea,40.74225,-73.99492,Entire home/apt,425,5,7,2015-04-11,0.09,1,0,10011
711635,Charming East Village Apartment,3662459,Barry,Manhattan,East Village,40.73016,-73.98643,Entire home/apt,240,5,86,2019-06-30,1.15,1,344,10003
714939,West Village 2 Bedroom Apt,3578480,Radan,Manhattan,West Village,40.73795,-74.00593,Entire home/apt,495,3,29,2019-03-12,0.38,1,22,10014
719914,Charming Harlem Getaway-Women Only,3715319,Crystal,Manhattan,Harlem,40.82655,-73.93943,Private room,79,3,19,2018-10-26,0.3,1,365,10039
720394,Large pleasant room nr Central Park,3718361,Jo,Manhattan,Upper West Side,40.80155,-73.96569,Private room,120,1,5,2014-05-19,0.06,2,0,10025
721719,Heart of Harlem 1 BR Garden apt,3726131,John,Manhattan,Harlem,40.80745,-73.94353,Entire home/apt,150,5,17,2018-06-25,0.26,2,36,10027
721762,Colorful New York East Village Apt,3726366,Dk,Manhattan,East Village,40.72576,-73.98582,Entire home/apt,144,4,70,2019-06-19,0.86,1,198,10009
722451,"NYC Spacious 3b, new, river view",3730928,Dustin,Manhattan,Harlem,40.82398,-73.954,Entire home/apt,350,1,1,2015-10-05,0.02,1,0,10031
723507,Space! Light! Charm! 1BR close to subways & park,3737582,Ellen,Manhattan,Upper West Side,40.79241,-73.97111,Entire home/apt,195,3,17,2018-09-18,0.43,1,26,10025
723523,MANHATTAN CHARMER WOW - ALL YOURS!!,3390362,Neill,Manhattan,Upper East Side,40.77042,-73.96145,Entire home/apt,200,2,59,2017-08-21,0.73,1,0,10021
723560,Modern and Cozy Home - LES,3738130,Andrea,Manhattan,Lower East Side,40.71625,-73.9843,Entire home/apt,169,5,62,2019-07-01,0.75,1,249,10002
723709,Large room 2blks from central Park,297176,Bethania,Manhattan,Harlem,40.80351,-73.95648,Private room,95,10,6,2019-05-11,0.07,2,63,10026
725270,Very Large Loft in Chelsea for  Your Stay!!,3750402,Alexander,Manhattan,Flatiron District,40.74056,-73.99262,Entire home/apt,375,2,33,2019-05-15,0.84,1,346,10010
728493,Feel at HOME away from HOME,1601416,Clement & Natalia,Manhattan,Harlem,40.81073,-73.9437,Private room,70,7,67,2019-01-01,0.87,1,0,10027
728498,WEST HARLEM  PRIVATE BEDROOM,3779334,Lex And Derek,Manhattan,Harlem,40.80517,-73.95404,Private room,80,1,135,2019-06-22,1.67,1,365,10026
728764,AMAZING COLUMBUS CIRCLE LOCATION :),1475015,Mike,Manhattan,Hell's Kitchen,40.76761,-73.98619,Entire home/apt,100,30,3,2018-11-01,0.12,52,365,10019
729841,Gorgeous Apt Heart of West Villlage,73549,Melinda,Manhattan,West Village,40.73616,-74.004,Entire home/apt,200,2,23,2018-12-07,0.32,1,0,10014
731293,**YOUR HOME AWAY FROM HOME** : UES/66th LG 1 BDRM,3805320,R And R,Manhattan,Upper East Side,40.76352,-73.96394,Entire home/apt,200,3,203,2019-06-20,2.53,1,260,10065
731316,"Sunny & Clean Apt, Ideal Location",3805397,Christa,Manhattan,Chelsea,40.74092,-74.00037,Entire home/apt,140,1,6,2016-05-25,0.07,1,0,10011
732624,1 Pvt. Room in Upper West Manhattan,3813161,Cleveland,Manhattan,Harlem,40.81908,-73.94776,Private room,65,1,327,2019-06-29,4.01,1,287,10031
732700,Centrally located and spacious apt.,3815537,Reshma,Manhattan,Midtown,40.75154,-73.97104,Entire home/apt,106,7,10,2019-07-06,10,1,0,10017
734749,"QUIET spacious 1BR, great location!",3831783,Shahar,Manhattan,Upper West Side,40.78361,-73.97645,Entire home/apt,155,181,82,2016-08-26,1.07,1,188,10024
735677,CHIC Apt in TRENDY East Village,3771963,Megan,Manhattan,East Village,40.72849,-73.98041,Entire home/apt,249,2,111,2019-07-06,4.44,1,28,10009
735890,"Homey, Clean studio- East Village",3839667,Hallie,Manhattan,East Village,40.72369,-73.9894,Entire home/apt,120,7,6,2018-01-02,0.08,1,0,10003
737075,"Bright Friendly Apt, East Village!",2333904,Stephanie,Manhattan,East Village,40.7232,-73.97927,Private room,75,26,57,2019-05-20,0.7,3,98,10009
739239,Luxury Furnished 1 BR Apartment Near Central Park,15145088,Izi,Manhattan,Upper West Side,40.78674,-73.97243,Entire home/apt,171,30,4,2018-08-02,0.06,8,346,10024
739242,1 BR Modern Luxury Apart w W/D Steps From Park,15145088,Izi,Manhattan,Upper West Side,40.78747,-73.97238,Entire home/apt,185,30,8,2018-10-15,0.1,8,346,10024
740947,BEST KIPS BAY LOCATION. HUGE 1BD,1475015,Mike,Manhattan,Kips Bay,40.74231,-73.97839,Entire home/apt,120,30,3,2015-08-02,0.05,52,365,10016
741154,Beautiful duplex loft with Skylight,1406458,Nancy,Manhattan,Tribeca,40.71778,-74.00452,Entire home/apt,210,14,10,2019-07-04,10,1,0,10013
741346,Entire 1BR Bohemian Apartment in Center of NYC,1099464,Nicolas,Manhattan,East Village,40.7296,-73.98479,Entire home/apt,133,2,1,2018-07-24,0.09,1,50,10003
741783,LOVELY 2BR West Village Apt!,3880974,Neil & Katie,Manhattan,West Village,40.73454,-74.00365,Entire home/apt,350,1,237,2018-09-16,2.96,1,0,10014
741797,Luxury Tribeca 1bdr in Doorman Bldg,3131199,Oly,Manhattan,Tribeca,40.71729,-74.00424,Entire home/apt,259,2,20,2015-12-30,0.25,1,17,10013
741806,Inwood-at the foot of the Cloisters,3883580,Viva,Manhattan,Inwood,40.85963,-73.93107,Private room,97,7,2,2018-09-05,0.06,1,87,10040
742026,NOLITA&SOHO BEST LOCATION&GREAT APT,132132,Rachel,Manhattan,Nolita,40.7229,-73.99574,Entire home/apt,199,7,66,2019-06-09,0.83,1,142,10012
742779,Upper West Side Stunner,3889339,Stacey,Manhattan,Morningside Heights,40.80529,-73.96467,Entire home/apt,125,2,7,2017-12-15,0.09,1,358,10025
744220,Beautiful 1 bedroom in NOLITA (2 blocks from SOHO),52615,Kjersti,Manhattan,Nolita,40.72064,-73.99605,Entire home/apt,125,28,19,2019-06-18,0.25,1,267,10012
744228,"Entire gorgeous,cozy,light two bed",192750,Charlotte,Manhattan,Harlem,40.80145,-73.95572,Entire home/apt,150,1,2,2013-01-05,0.03,1,0,10026
745037,Luxury Locale Sunny 1BR Suite,3906249,Page,Manhattan,Midtown,40.76412,-73.97666,Entire home/apt,170,7,83,2019-06-23,1.04,1,203,10019
746088,Little Italy gem Center of it all!,1483464,Robert,Manhattan,Little Italy,40.71955,-73.99706,Entire home/apt,199,3,219,2019-06-16,2.68,1,212,10013
747029,Private rooms in heart of Chelsea,3920522,Erik,Manhattan,Chelsea,40.74314,-74.00119,Private room,155,5,18,2019-06-05,0.24,1,90,10011
747159,sunny private room in east village,3801683,Jackson,Manhattan,Gramercy,40.73158,-73.98303,Private room,120,4,132,2019-07-02,1.62,1,267,10003
747605,"East Village Studio, Great Location",3665794,Jack,Manhattan,East Village,40.72699,-73.97969,Entire home/apt,179,4,213,2019-07-01,2.62,1,277,10009
749455,Lovely Loft space near Central Park & Times Square,3929012,Kevin,Manhattan,Upper West Side,40.77938,-73.98247,Private room,99,1,353,2019-06-25,4.33,4,73,10023
752289,Cozy Village apartment  near NYU,2285974,Cristiana,Manhattan,Greenwich Village,40.72863,-74.00137,Entire home/apt,200,4,11,2017-05-20,0.14,1,259,10012
752616,Sunny 2BR Penthouse - HUGE Terrace,3916070,Boris,Manhattan,Chinatown,40.71592,-73.9898,Entire home/apt,400,3,46,2019-06-27,0.57,1,175,10002
753399,SoHo Loft - The One,3963008,Philip,Manhattan,SoHo,40.72408,-73.99823,Entire home/apt,500,10,10,2019-04-28,0.22,1,33,10012
753622,1 Private Bedroom / East Village,869880,Karen,Manhattan,East Village,40.73233,-73.98695,Private room,95,5,64,2019-06-29,0.88,1,316,10003
753983,Super Cute Upper West Side Apt!!,3966721,Shaina,Manhattan,Upper West Side,40.80193,-73.96703,Private room,80,4,75,2019-07-01,0.93,1,15,10025
755684,Cozy Soho Studio Loft Apt Bleecker,3977494,Sandra,Manhattan,Greenwich Village,40.72714,-73.99581,Entire home/apt,187,14,1,2013-01-04,0.01,1,0,10012
756892,Clean Bright Midtown Studio by Park,3731320,Sara,Manhattan,Midtown,40.75982,-73.96521,Entire home/apt,125,4,3,2015-04-28,0.04,1,0,10022
758782,Perfect Midtown Apt E. 50th St,286313,Kiovanna,Manhattan,Midtown,40.75383,-73.96777,Entire home/apt,133,6,22,2019-06-29,0.33,1,5,10022
760303,UES Manhattan Quiet Nest 1 Bdrm,4007393,Jenni,Manhattan,Upper East Side,40.77638,-73.95247,Entire home/apt,155,5,63,2019-07-05,0.78,1,235,10028
762145,Gorgeous Duplex w Riverview Terrace,3315563,Mariko,Manhattan,Upper West Side,40.78227,-73.9841,Entire home/apt,600,3,9,2018-10-20,0.12,2,353,10023
763965,East Harlem Studio,4027283,Mariko,Manhattan,East Harlem,40.80826,-73.93401,Entire home/apt,50,4,24,2015-03-02,0.3,1,25,10037
767967,Studio in Chelsea,3949235,Lior,Manhattan,Chelsea,40.75039,-74.00287,Entire home/apt,105,7,2,2019-03-19,0.5,1,0,10001
769175,Gorgeous apt. steps from subway,4061660,Amy,Manhattan,Washington Heights,40.83556,-73.94609,Private room,65,30,1,2017-07-01,0.04,1,249,10032
769279,Room for rent in East Village,1228080,Sasha,Manhattan,East Village,40.72439,-73.97767,Private room,100,7,1,2016-05-01,0.03,1,0,10009
770514,"Studio in FlatIron, NYC !!",4064804,Niki,Manhattan,Flatiron District,40.73997,-73.98789,Entire home/apt,195,1,1,2014-09-22,0.02,1,0,10010
770893,1 Bdrm Apt-Luxury Bldg-Upper West,4066797,Victoria,Manhattan,Upper West Side,40.77734,-73.9877,Entire home/apt,100,29,3,2019-02-11,0.11,1,301,10023
772362,TIMES SQ/THEATRE DIST STUDIO,2631234,Frank,Manhattan,Hell's Kitchen,40.76078,-73.99076,Entire home/apt,165,3,276,2019-07-06,3.44,1,146,10036
773993,Upper East Side Oasis!,4083654,Santina,Manhattan,Upper East Side,40.77032,-73.95331,Private room,85,2,138,2019-07-07,2.06,1,196,10021
774899,Unique West Village Loft with Deck,266210,Charles,Manhattan,West Village,40.734610000000004,-74.00594,Shared room,350,2,13,2015-10-19,0.17,1,0,10014
775238,Fantastic East Village Location!,3659439,Michelle,Manhattan,East Village,40.72578,-73.98448,Private room,59,4,12,2019-06-23,0.16,1,12,10009
775280,New-York Family Friendly 2bdr/2bath,4089511,Marie,Manhattan,Harlem,40.81381,-73.94314,Entire home/apt,280,4,97,2019-06-28,1.25,2,48,10030
778495,Family Friendly Room & Bathroom on Central Park W,1114587,Keenan & Emily,Manhattan,Upper West Side,40.79767,-73.96114,Private room,120,3,2,2018-08-03,0.02,3,0,10025
779561,FULLY Furnished Studio ♥ Manhattan,4110491,Daniel,Manhattan,West Village,40.73652,-74.00876,Entire home/apt,140,30,18,2019-06-22,0.29,1,182,10014
779838,rent whole apt. classy 1-bedroom upper west side,4040811,Vance,Manhattan,Upper West Side,40.7982,-73.97173,Entire home/apt,200,2,8,2019-06-02,0.53,1,337,10025
780205,"Large 2 bedroom, full floor apt.",4092307,Eddie,Manhattan,Civic Center,40.71247,-73.99873,Entire home/apt,225,3,3,2017-01-02,0.07,2,189,10038
782554,Great West Village 1 bdr apartment!,1830890,Adela,Manhattan,West Village,40.73364,-74.00539,Entire home/apt,189,2,68,2019-07-01,0.92,1,63,10014
783202,"Charming Apt off Bleecker, First Fl",4129805,Evelyn,Manhattan,West Village,40.73164,-74.00327,Entire home/apt,190,2,185,2019-06-24,2.3,5,0,10014
783341,Private Bedroom LOWER EAST SIDE,4111640,Jennifer,Manhattan,Lower East Side,40.71502,-73.98192,Private room,69,7,48,2019-06-21,0.61,1,235,10002
784169,"Sunny, Gorgeous West Village Home",4135221,Nathalie,Manhattan,West Village,40.73186,-74.00329,Private room,160,1,148,2019-06-21,1.83,1,295,10014
785166,Comfy Cool Convenient Downtown Manhattan,2840710,Mark,Manhattan,Lower East Side,40.71818,-73.98206,Entire home/apt,220,25,1,2013-10-17,0.01,1,350,10002
785508,Experience New York - A Locals Way,873273,Christian & Carla,Manhattan,Washington Heights,40.84448,-73.93978,Private room,85,2,211,2019-07-02,2.63,2,339,10032
785978,For cat lovers - East Village 1 bdr,953375,Wiebke,Manhattan,East Village,40.72762,-73.98218,Entire home/apt,135,5,18,2016-11-13,0.24,1,0,10009
786685,Big Brnstn Grdn Apt 2 stops to Midtown,4147380,Lauren,Manhattan,Harlem,40.82294,-73.94999,Entire home/apt,225,1,50,2019-06-14,0.72,1,265,10031
786727,Xmas in NYC!!!,4147608,Alison,Manhattan,Harlem,40.81915,-73.93964,Entire home/apt,100,7,11,2015-09-07,0.18,1,0,10030
786955,West Village - Gorgeous Studio Apt.,4148114,Dawn,Manhattan,West Village,40.73403,-74.00298,Entire home/apt,210,1,108,2019-07-02,1.35,1,305,10014
788035,Room in 2 Bdr Apt in Nolita/Soho LES,4105376,Luis,Manhattan,Nolita,40.72232,-73.99343,Private room,95,7,46,2017-11-18,0.57,1,0,10012
788106,Cozy West Village Apartment,3106826,Carl,Manhattan,West Village,40.73761,-74.00043,Entire home/apt,140,2,34,2018-08-31,0.43,1,159,10011
789476,Room With A View of Central Park,184110,Kiersten,Manhattan,Harlem,40.79863,-73.95292,Private room,95,2,25,2018-01-04,0.48,1,0,10026
789559,Love NYC!  Luxury Apt Upper West,4160421,Adam,Manhattan,Upper West Side,40.77775,-73.98732,Entire home/apt,295,10,11,2017-06-24,0.14,1,0,10023
790767,"East Village, Modern Apartment @ Astor Place",1212041,Michelle,Manhattan,East Village,40.72877,-73.98794,Entire home/apt,250,9,2,2019-04-26,0.2,2,126,10003
792142,Studio Available on Upper East Side,4173419,Meredith,Manhattan,Upper East Side,40.76553,-73.96262,Entire home/apt,150,2,4,2015-06-09,0.06,1,0,10065
792835,Spacious Lower East Side Studio,180416,Martin,Manhattan,Lower East Side,40.71703,-73.98612,Entire home/apt,159,2,260,2019-06-27,3.58,1,141,10002
793951,Beautiful Bedroom in Harlem,4182834,Cruz,Manhattan,Harlem,40.82169,-73.93882,Private room,78,1,52,2017-08-14,0.66,1,0,10039
794156,Lincoln Center  luxury condo,58366,Linna,Manhattan,Upper West Side,40.77445,-73.98496,Entire home/apt,210,30,48,2019-01-03,0.6,1,36,10023
794281,Open loft in the heart of Union Sq.,2275401,Amir,Manhattan,Greenwich Village,40.73545,-73.9931,Entire home/apt,220,6,23,2017-01-02,0.29,1,0,10003
794472,Beautiful apartment nr Central Park,3718361,Jo,Manhattan,Upper West Side,40.80118,-73.96783,Entire home/apt,350,6,13,2015-06-15,0.16,2,0,10025
794496,Bright Quiet Room in N. Manhattan,4185984,Greer,Manhattan,Inwood,40.8678,-73.92619,Private room,65,2,93,2018-08-03,1.16,1,0,10034
794535,"Live in real NY apt, Midtown west",4186145,Raquel,Manhattan,Chelsea,40.75351,-73.99762,Entire home/apt,225,7,3,2015-09-26,0.06,1,250,10001
795198,"Big City of Dreams, East Village!",2333904,Stephanie,Manhattan,East Village,40.72381,-73.97896,Private room,75,26,58,2019-06-07,0.73,3,129,10009
795680,Upper East side cozy 1 bdr apt,4191209,Fran,Manhattan,Upper East Side,40.7666,-73.95903,Entire home/apt,105,14,7,2019-01-06,0.16,1,84,10021
796370,Monthly discount - 2 bedroom  - upper east side,61491,D,Manhattan,Upper East Side,40.77043,-73.9515,Entire home/apt,150,25,1,2017-09-30,0.05,2,207,10075
797972,Spacious 1 Bdrm in BEST location!!,3882661,Ms,Manhattan,Gramercy,40.73493,-73.98655,Entire home/apt,130,3,26,2019-06-28,0.32,2,19,10003
798128,Large one-bed apt Upper East Side,4160649,Alex,Manhattan,Upper East Side,40.77483,-73.94674,Entire home/apt,175,3,1,2017-01-03,0.03,1,0,10028
798429,Modern 1-bedroom in Harlem Heights,4204890,Martin,Manhattan,Harlem,40.82536,-73.94923,Entire home/apt,115,3,186,2019-06-17,2.32,1,237,10031
799484,E'33-EMPIRE STATE -PERFECT SPAC,1475015,Mike,Manhattan,Kips Bay,40.7449,-73.97656,Entire home/apt,116,30,5,2019-03-11,0.09,52,311,10016
799829,Small Town in the Big Apple!,4153233,Ted,Manhattan,Washington Heights,40.85262,-73.93821,Entire home/apt,192,2,41,2017-12-30,0.6,2,0,10033
801281,Cozy Modern LES Apt-Prime Location,1010338,Stefan,Manhattan,Lower East Side,40.71956,-73.98574,Entire home/apt,158,5,39,2019-01-04,0.55,1,0,10002
802498,Manhattan *SuperHost* Luxury Master Bedrm PRIVATE,512878,Michelle,Manhattan,Harlem,40.82974,-73.94193,Private room,85,1,190,2019-06-30,3.7,2,178,10032
802677,Large & Elegant Pre-War One Bedroom,4224513,Adam,Manhattan,Upper West Side,40.78592,-73.97775,Entire home/apt,173,4,16,2018-11-10,0.2,1,0,10024
803778,Luxury Loft Noho New York City,4230317,Jenny,Manhattan,NoHo,40.72591,-73.99452,Entire home/apt,465,30,47,2019-05-31,0.67,1,277,10012
804246,"HUGE, PRIVATE, SUNLIT ROOM IN DOWNTOWN NYC LOFT!",4233030,Michael,Manhattan,Chinatown,40.71786,-73.99518,Private room,195,3,61,2019-06-30,0.77,1,134,10013
804815,Washington Heights homestay,4112902,Tiffany,Manhattan,Washington Heights,40.83329,-73.93834,Private room,36,1,33,2019-06-18,0.77,1,211,10032
808313,Sunny East Village studio apartment,4252788,Suzana,Manhattan,East Village,40.72721,-73.98411,Entire home/apt,200,7,3,2015-11-13,0.04,1,0,10009
808476,Great Space / Private Room,3775799,Wendee,Manhattan,Harlem,40.83378,-73.94966,Private room,85,1,1,2013-11-01,0.01,1,365,10031
808705,ONE BED/ LUXURY @ COLUMBUS CIRCLE!,3038687,Karen,Manhattan,Hell's Kitchen,40.76704,-73.98345,Entire home/apt,139,45,16,2017-11-20,0.21,8,0,10019
808851,Comfortable Room in UES - NYC,1289936,Jhon,Manhattan,East Harlem,40.78728,-73.94579,Private room,95,4,150,2019-06-23,1.88,1,192,10029
811198,Downtown Manhattan Luxury 1 Bedroom,4265697,Justin,Manhattan,Chelsea,40.74117,-73.99517,Entire home/apt,349,3,3,2016-11-13,0.07,1,0,10011
811238,Warm and Beautiful Harlem Apartment,4266017,Connie & Michael,Manhattan,Harlem,40.80586,-73.94642,Entire home/apt,165,7,8,2016-08-15,0.1,1,234,10027
811347,West Village 1-BR Gem - Great Price,4255199,Bryan,Manhattan,West Village,40.73713,-74.00232,Entire home/apt,240,7,7,2018-07-24,0.1,1,0,10014
812938,Shabby Chic Modern Chelsea Studio,4272748,Jason,Manhattan,Chelsea,40.74082,-73.99581,Entire home/apt,99,2,52,2018-04-07,0.65,1,30,10011
813793,"Large, Private 2-BR Flat in the Lower East Side!",4276374,Peter,Manhattan,Lower East Side,40.71988,-73.98639,Entire home/apt,225,4,92,2019-06-24,1.47,1,67,10002
814327,room in uper east side manhattan,4279005,Jefry,Manhattan,Upper East Side,40.77171,-73.95042,Private room,81,10,64,2019-05-04,0.93,1,311,10075
814616,BIG STYLISH SUNNY EAST VILLAGE 1BR,545600,Alta,Manhattan,East Village,40.72699,-73.97894,Entire home/apt,199,5,23,2019-05-24,0.38,1,0,10009
815045,Stylish West VILLAGE Water Views,4281957,Marina,Manhattan,West Village,40.73227,-74.00949,Entire home/apt,340,7,38,2018-01-02,0.54,1,302,10014
815465,Central Park North Guest House,4284154,Jennifer,Manhattan,Harlem,40.80139,-73.95433,Entire home/apt,135,3,205,2019-06-11,3.19,2,184,10026
816888,Whole Manhattan Apartment,2805766,Tristan,Manhattan,Washington Heights,40.85604,-73.93469,Entire home/apt,100,30,13,2018-11-28,0.18,1,219,10040
818084,Gorgeous sunny prime SoHo 1BR Apt.,128256,Annie,Manhattan,Greenwich Village,40.72825,-74.00225,Entire home/apt,290,2,70,2019-05-31,0.92,1,339,10012
818325,Pied-à-Terre in Midtown Manhattan,4298167,Shane,Manhattan,Kips Bay,40.7445,-73.97583,Entire home/apt,148,5,29,2019-06-01,0.37,1,188,10016
818451,Lovely studio upper east side !,4298896,Nathalie,Manhattan,Upper East Side,40.76883,-73.95353,Entire home/apt,150,6,23,2018-01-07,0.31,1,0,10021
818481,MANHATTAN BEAUTIFUL PIANO ROOM,4299040,Ale,Manhattan,Harlem,40.82258,-73.95418,Private room,60,2,67,2019-06-28,0.88,4,117,10031
818518,MANHATTAN BEAUTIFUL FIRESCAPE ROOM,4299040,Ale,Manhattan,Harlem,40.82238,-73.95534,Private room,60,2,48,2019-06-23,0.61,4,114,10031
819206,Cute shared studio apartment,4306950,Christopher,Manhattan,East Harlem,40.79106,-73.95058,Shared room,45,2,107,2019-06-24,1.5,1,313,10029
819228,MANHATTAN CONVENIENT 2 CLOSET ROOM,4299040,Ale,Manhattan,Harlem,40.82173,-73.95548,Private room,60,2,33,2019-05-28,0.46,4,211,10031
819893,MANHATTAN CONVENIENT NICE ROOM IN NYC,4299040,Ale,Manhattan,Harlem,40.82233,-73.95568,Private room,60,2,36,2019-05-19,0.54,4,133,10031
820218,"Lovely East Village Apartment, Sept. 2 to 5 Only",337159,Thomas,Manhattan,East Village,40.73131,-73.98609,Entire home/apt,121,2,6,2018-09-05,0.09,1,156,10003
823520,ON HIGHLINE! Private room & bath,4323625,Arthur,Manhattan,Chelsea,40.75284,-74.00138,Private room,179,2,251,2019-07-03,3.15,1,157,10001
823618,"Large,sunny private room in Harlem",4324286,Ettice,Manhattan,Harlem,40.81024,-73.94154,Private room,80,4,41,2019-06-20,0.52,2,119,10027
823631,"Bright, cozy private room in Harlem",4324286,Ettice,Manhattan,Harlem,40.80997,-73.93992,Private room,65,5,29,2019-05-18,0.4,2,186,10037
823880,"Clean Private Bedroom on Lower East Side,Manhattan",69685,Anja,Manhattan,Lower East Side,40.72125,-73.99272,Private room,69,1,322,2019-07-04,4.46,1,84,10002
825486,1 BEDROOM APARTMENT IN UPPER EAST,4331441,Francesco,Manhattan,Upper East Side,40.76744,-73.96118,Entire home/apt,135,1,225,2019-06-18,2.83,1,19,10065
825545,Clean cozy room central historic gay best area,872805,Mike,Manhattan,Greenwich Village,40.73336,-73.99836,Private room,120,21,79,2019-07-07,1.04,2,34,10011
826388,"Spacious & Comfy, Top of Central Pk",359447,Adrian,Manhattan,Harlem,40.80394,-73.9506,Private room,69,4,18,2019-04-25,0.23,1,280,10026
826764,Spacious Sunny Union Sq Room,4336760,Marie,Manhattan,Chelsea,40.73588,-73.99224,Private room,65,180,2,2019-06-02,0.07,1,263,10003
828553,Location AND Space in the city!!,3882661,Ms,Manhattan,Gramercy,40.7349,-73.98549,Entire home/apt,130,3,26,2019-06-23,0.41,2,23,10003
829935,Charming Backyard Apt in Townhouse,4348003,Bob,Manhattan,Washington Heights,40.83783,-73.93832,Entire home/apt,130,5,47,2019-06-12,0.59,1,9,10032
830949,DESIGNER LOFT W PRIVATE ROOFTOP & PANORAMIC VIEWS,4352069,Rebecca,Manhattan,East Village,40.72632,-73.97907,Private room,79,1,137,2019-06-20,1.98,2,298,10009
831911,Entire apt close to Lincoln Center,4355788,Ef,Manhattan,Upper West Side,40.77627,-73.98365,Entire home/apt,149,10,9,2017-06-09,0.19,1,0,10023
832596,Spacious 1 BR Near the Water UES,1723222,Nick,Manhattan,Upper East Side,40.77613,-73.94872,Entire home/apt,250,4,1,2016-05-24,0.03,1,0,10028
832772,NO PLACE LIKE YOUR NYC HOME! UPPER WEST SIDE 1BDRM,4358812,Scott,Manhattan,Upper West Side,40.77837,-73.97964,Entire home/apt,175,7,23,2019-03-02,0.29,1,0,10023
833519,Large Bedroom for 2 brickwall,4112404,Vero,Manhattan,Washington Heights,40.85123,-73.93223,Private room,40,15,4,2019-01-01,0.05,3,353,10033
834190,Manhattan Lux Loft.Like.Love.Lots.Look !,2369681,Carol,Manhattan,Lower East Side,40.71921,-73.99116,Private room,99,2,540,2019-07-06,6.95,1,179,10002
836578,Airy+Sunny 1bdrm- Steps to HighLine,1268505,Jh,Manhattan,Chelsea,40.74372,-74.00021,Entire home/apt,240,7,26,2019-05-13,0.37,1,330,10011
837282,Spacious Loft in heart of Tribeca,4375496,Jared,Manhattan,Tribeca,40.71969,-74.00876,Entire home/apt,235,3,5,2015-10-04,0.08,1,177,10013
837430,Ground Floor Studio With Backyard,252365,Eileen,Manhattan,East Village,40.7225,-73.98267,Entire home/apt,130,5,4,2015-01-03,0.05,1,0,10009
839058,Midtown Lux Manhattan by 5th Ave,4383196,David,Manhattan,Midtown,40.76188,-73.97193,Entire home/apt,269,5,15,2017-01-03,0.22,1,0,10022
840594,Huge beautiful one bed West Village,4389865,Fiona,Manhattan,West Village,40.73126,-74.00502,Entire home/apt,400,7,7,2018-10-13,0.1,1,365,10014
840667,Amazing Greenwich Village w pool,4390058,Jeffrey,Manhattan,Greenwich Village,40.73075,-73.99265,Entire home/apt,349,3,17,2016-11-26,0.21,1,356,10003
